"parameter","mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","Rhat","n.eff"
"c[1,1]",-1.31087855039043,0.170928897671456,-1.63633394007435,-1.42445258738197,-1.31212637366691,-1.20025900586479,-0.967679686127377,1.00190654908898,2000
"c[2,1]",-2.4070454946714,0.334881708870501,-3.13206147470634,-2.61120235190968,-2.38490309715104,-2.17307142151955,-1.82764767136293,1.00195163536601,1400
"c[3,1]",-1.54806187104411,0.169871433201185,-1.88586152988368,-1.66442742846597,-1.54260390168763,-1.43106249292637,-1.23816834177643,1.00135445483964,2300
"c[1,2]",-0.305903185545697,0.181388358070871,-0.620675907255293,-0.435182198431402,-0.315546610238824,-0.194899598157218,0.0889005334922512,1.00569129267712,3000
"c[2,2]",-0.127994377779619,0.14591380107535,-0.399250127737569,-0.230487977964839,-0.130298988313885,-0.0336162355120584,0.167335067645972,1.00974189623342,220
"c[3,2]",-0.590042458752025,0.125853602648152,-0.819639348487467,-0.677510492068362,-0.59112539298645,-0.506053860754232,-0.326071660616318,1.00076579132425,3000
"c[1,3]",1.05467835233083,0.296282097840219,0.59046054245053,0.844722741079734,1.01427235815823,1.21820130466604,1.77541105887735,1.00794321838183,1400
"c[2,3]",0.50064850718657,0.162693730863921,0.197428165544485,0.386863243985546,0.494472341096871,0.606028414049935,0.828508483323924,1.01495851321524,190
"c[3,3]",1.03613400698024,0.143748889945158,0.765333403143511,0.943780733315985,1.02925460006388,1.12680837686382,1.34281709418939,1.00273704552416,1000
"c[1,4]",2.04716351426769,0.376982163796664,1.44510076717106,1.78350319609803,2.00783889229016,2.25322297378107,2.90042886561966,1.00522647539381,3000
"c[2,4]",2.74630300270692,0.316114978952033,2.20058284179105,2.52778017925978,2.71771638553754,2.93800065187565,3.4699108705907,1.02075262955289,120
"c[3,4]",2.52731344098494,0.193719775193455,2.15652947951121,2.40030510897783,2.52582657819462,2.65350211114731,2.91781314176381,1.00631147495945,350
"d[1]",1.73184275296408,0.362084572826716,1.18428158263393,1.47579684967078,1.6697515184792,1.93515041801401,2.59595901732863,1.02536486651435,120
"d[2]",1.21356193498545,0.177876348025854,0.945694285964562,1.08981554279494,1.19050709202747,1.302410775078,1.67321573657317,1.00786665882179,870
"d[3]",0.856064542706259,0.0960146463150958,0.706497529140511,0.790102531125438,0.844560406725491,0.905456032404007,1.10414016330333,1.07073362877326,45
"delta[1]",-0.480452615847137,0.14996993924918,-0.77569462675513,-0.581697921540142,-0.480982449514879,-0.380771646645199,-0.185076237979024,1.00096181233962,3000
"delta[2]",0.12272217195241,0.145356778281894,-0.156083802044219,0.0257685545365616,0.120053038951417,0.218672352112586,0.412359329970458,1.00106506065877,3000
"delta[3]",0.518914616924613,0.148034433948226,0.226230039293769,0.419249787763532,0.519510227184523,0.621236782050981,0.80518219351395,1.00205207096959,1300
"delta[4]",-0.161184173029886,0.147564482731977,-0.443275475712615,-0.261242674773897,-0.162778721456748,-0.061480478615394,0.133100504542856,1.00141275807494,2200
"deviance",2567.3754804168,44.3402523749145,2483.82082193202,2537.50395120444,2566.01655290601,2597.2612910077,2655.65758340661,1.00251863479399,3000
"tau[1]",-1.54331592654188,0.27002719432656,-2.10830267236917,-1.7175458899448,-1.53298532631295,-1.3623749167969,-1.04050014173645,1.00463038092773,490
"tau[2]",-0.467107692476463,0.252452739772817,-0.910607855324091,-0.639835964388884,-0.48162942542398,-0.316866676472739,0.111343782147199,1.06104355860601,65
"tau[3]",0.452940585549904,0.289656860796927,-0.0138888587604764,0.260103498270226,0.425473214332341,0.59711493796315,1.1859906448235,1.05443293880871,120
"tau[4]",1.20988151985199,0.748044607167052,0.271342535364299,0.731930682043264,1.02486472380364,1.47074693439202,3.60440913048936,1.08202705384174,110
"theta[1]",1.25203383956622,0.763126065761932,-0.231958414142381,0.734979762801632,1.26482668659697,1.74769063225018,2.772803293365,1.00130890012217,2500
"theta[2]",-0.978866538101342,0.713847149701487,-2.38164679818617,-1.45769588196339,-0.966198512819553,-0.519594291815556,0.383683287366235,1.00096622463598,3000
"theta[3]",-0.00842894625177774,0.72524701202145,-1.39691590104385,-0.493635568505634,-0.0141575098295743,0.457421080356702,1.42041013639207,1.00110500541484,3000
"theta[4]",0.695745433051276,0.758416011162985,-0.801981888865334,0.196875469598294,0.67838288329756,1.20383217532164,2.14861977787248,1.00098601681437,3000
"theta[5]",-0.393171047599401,0.699521605711112,-1.75862428129166,-0.857441429982192,-0.383643979208877,0.0658899213434745,0.942544446429529,1.00074627413799,3000
"theta[6]",0.08588542965878,0.717896524211767,-1.27612243438259,-0.395361918531176,0.0792086729682758,0.551374171432123,1.51937539788164,1.00074765025409,3000
"theta[7]",0.337634495872588,0.699911184976254,-1.01754368502219,-0.118611451778388,0.32283309780196,0.823964536771586,1.73068679035735,1.00075472228214,3000
"theta[8]",-0.194667198603226,0.722629781381017,-1.60540951445812,-0.674096839639463,-0.194672740437072,0.295933885354778,1.24893281454877,1.00217753665793,1200
"theta[9]",-0.202694485223924,0.712968630726924,-1.58216071022367,-0.675269488560718,-0.211866545989205,0.283970908729085,1.19933365218067,1.00076759753916,3000
"theta[10]",0.582687992716313,0.719147120158288,-0.78924783219348,0.104307656253597,0.565506078615668,1.0581009578081,2.04007402794641,1.00064483016316,3000
"theta[11]",0.0814332970959121,0.714717334856118,-1.3189813667067,-0.400619199893433,0.0760867675226035,0.559082050015134,1.49585360521329,1.00163932112963,1800
"theta[12]",-0.937364792580113,0.70237113582814,-2.34191562720358,-1.39305112872961,-0.915775949053799,-0.479990542079272,0.412954103859394,1.00067079085676,3000
"theta[13]",0.608614976099704,0.755118727198622,-0.872432367565103,0.0975746692143271,0.59454777910038,1.12132226973841,2.08403004862076,1.00093740420355,3000
"theta[14]",0.493584475686014,0.7480596665714,-0.953965219773055,-0.0114085307672136,0.489573128233088,0.990200881492993,1.95117726496481,1.00123892691895,2700
"theta[15]",0.28660441429842,0.730893728680005,-1.12809138681057,-0.219262387579793,0.267153327814682,0.768689840118494,1.73933932381028,1.00349346152375,670
"theta[16]",-0.8516208596086,0.74183200161342,-2.26712446278843,-1.34968490810552,-0.870117235963771,-0.350971009090401,0.561358748369856,1.00056278962492,3000
"theta[17]",-0.0474020027429605,0.70218388891235,-1.41268385949158,-0.51262418091695,-0.0393896773324164,0.407145580539345,1.32129507997831,1.0015556665566,1900
"theta[18]",-0.174075877814694,0.722725639587491,-1.5603354966584,-0.658751544507203,-0.174274739450561,0.319270762857496,1.2298059540876,1.00126579335159,2600
"theta[19]",-1.13128836065862,0.719950282785958,-2.54943348185479,-1.60253539523776,-1.13656299342599,-0.640721680702218,0.269834678848593,1.00077951423451,3000
"theta[20]",0.85900241514827,0.738218164815932,-0.540583599472098,0.363125675532712,0.844178905344377,1.34822435169091,2.3051909555006,1.00188559819923,1400
"theta[21]",-0.0997041567775277,0.751614903958008,-1.57510373561845,-0.605285585882754,-0.0910364192822375,0.40620606917496,1.30394962588759,1.00092685605857,3000
"theta[22]",0.289138203144386,0.710948734109426,-1.07506486364052,-0.192089620147802,0.283086140917999,0.773777821730614,1.69686086349194,1.00051311447559,3000
"theta[23]",0.97017897783714,0.771112517369707,-0.478946529623757,0.432811505356948,0.956193641534332,1.46607258030561,2.57498415289358,1.00075678007949,3000
"theta[24]",0.375077761178689,0.748641423927773,-1.04594050837345,-0.141041865634572,0.341943280006783,0.879780875589631,1.85424644528968,1.00073999646982,3000
"theta[25]",0.640203747470215,0.703828904587928,-0.672080489026643,0.151230575893221,0.643680656762633,1.10177325097211,2.04309449352006,1.0008033924045,3000
"theta[26]",-0.946287467646424,0.683916951453225,-2.27470226434972,-1.40481489616398,-0.952193892566546,-0.493461193547717,0.411917610408347,1.00128987549163,2500
"theta[27]",0.172308474908106,0.713975529304204,-1.2419187445982,-0.305446758999956,0.169435337651017,0.651495444576073,1.54984795066277,1.00059710400502,3000
"theta[28]",-0.145657773703336,0.685312681642636,-1.49182767746698,-0.590800861577514,-0.158802000455227,0.300897339714553,1.19975627972837,1.00088210964466,3000
"theta[29]",0.759029122412592,0.738722428096512,-0.727088261231625,0.26415608145988,0.768427870396214,1.23515619532559,2.23786816874296,1.00148942140465,2000
"theta[30]",-0.290680519609659,0.726998716231032,-1.64738400836656,-0.78593637124186,-0.304725453816169,0.185952028618982,1.16437547565386,1.00063440225136,3000
"theta[31]",-0.874721514119191,0.71061130215883,-2.27496344023967,-1.35677487770047,-0.866503944276364,-0.386824226509192,0.497983540491202,1.0017302141155,1600
"theta[32]",0.683639175922659,0.765760739382807,-0.873080807038101,0.172798643260111,0.697577296321958,1.19496791580846,2.13494938170192,1.00208266317692,1300
"theta[33]",-0.0746942340116363,0.669626249270973,-1.33672531947634,-0.531169169177561,-0.0908409251020026,0.342953602254269,1.29788794095992,1.00081144119211,3000
"theta[34]",0.0592854725756643,0.720956009543511,-1.37051677884839,-0.409795412697122,0.0602944486756135,0.529306229494364,1.49250084769902,1.0009562277782,3000
"theta[35]",-0.618553172224125,0.691332534818487,-1.98804856518623,-1.08797656437528,-0.618683093031325,-0.14035389803311,0.721157024998402,1.00112197449019,3000
"theta[36]",-1.13152528563685,0.74393032371506,-2.64411290572073,-1.59490228428058,-1.12585619065059,-0.636251021936169,0.291131537976177,1.00090265514031,3000
"theta[37]",1.19350458982663,0.756091140730395,-0.305097029598561,0.688058628797709,1.18218433183624,1.69702646258039,2.69153727939319,1.00106306049696,3000
"theta[38]",-1.13509203327336,0.713389733899533,-2.56030653613773,-1.61077824241111,-1.13417755891833,-0.655106858247811,0.275268104693812,1.00051337666034,3000
"theta[39]",1.37488041030201,0.766628315715744,-0.115823889137735,0.878702082060331,1.36791379361612,1.87941305739327,2.89764371530238,1.0018333056992,1700
"theta[40]",0.234382979469183,0.742632383991605,-1.18625946755491,-0.257929572200186,0.23315925734465,0.713509811969922,1.72259418976676,1.00055476112799,3000
"theta[41]",0.407263558259802,0.712870474511004,-0.984859056507026,-0.0682316403797155,0.396897106611096,0.88767581093249,1.82197036377365,1.00120939569307,2800
"theta[42]",1.20010334240346,0.756217727883116,-0.249641045190407,0.687089858868274,1.1961247956075,1.69815757371429,2.68268346694963,1.00194396167703,1400
"theta[43]",-0.76320546305675,0.687922729171596,-2.12527415305711,-1.22356400396528,-0.772325358947562,-0.28866223315773,0.573799698764114,1.00095184133105,3000
"theta[44]",0.331295812067325,0.729217234794889,-1.09143228044565,-0.145778727310464,0.33031544336424,0.810594537426651,1.76248029707084,1.00264573093371,940
"theta[45]",-0.527734341302653,0.721256738901217,-1.92883574369219,-1.01044387780542,-0.532759731591561,-0.0301480895639996,0.867795645968865,1.00079878993076,3000
"theta[46]",0.919096265526994,0.741897221958798,-0.533841091892521,0.423852833237271,0.905364832742297,1.39383795437849,2.41213232480791,1.00059116003604,3000
"theta[47]",-0.499751049345578,0.710961330405372,-1.89582644228205,-0.998268594293045,-0.499889800916584,-0.0104225742637973,0.853023560195366,1.00060692299618,3000
"theta[48]",-0.404345052075114,0.67580085697095,-1.73268142778574,-0.841521969724737,-0.40538026759831,0.0624953672821218,0.949372365725815,1.00121066204919,3000
"theta[49]",0.78950563485893,0.72729831728569,-0.61253686481494,0.293114628033504,0.784837747994331,1.26518810103007,2.21160512320038,1.0009647013278,3000
"theta[50]",0.336664273267327,0.698996579901964,-1.0484054653799,-0.122469388544804,0.333197807695662,0.795407814342555,1.74478998558488,1.00065623597368,3000
"theta[51]",-0.695298212618668,0.708435493144689,-2.05754706010435,-1.18492638301161,-0.686976590354049,-0.212097851395209,0.696769383840066,1.00050664176861,3000
"theta[52]",-0.211379192421037,0.769793995499845,-1.76073794428225,-0.72027177125705,-0.19291963564741,0.288831871096406,1.29539071272248,1.00063890004913,3000
"theta[53]",0.1079333870629,0.6853731809402,-1.23814790405555,-0.342837268161896,0.0997461473966488,0.564466252867991,1.44497380446555,1.00082275286049,3000
"theta[54]",0.790634320311226,0.724543470932482,-0.576332555533791,0.290521909824758,0.77407372626267,1.27953616518102,2.26377359888981,1.00171784242668,1600
"theta[55]",0.248075368975056,0.69464146712664,-1.11505073434865,-0.213496284463688,0.246452707781083,0.704517028506654,1.59471762251871,1.00089872748787,3000
"theta[56]",-0.383752583352154,0.726651033379398,-1.80472568188129,-0.859520036382693,-0.388969050045271,0.0916785427649829,1.0221031101781,1.00118814091525,2900
"theta[57]",-0.519627953689676,0.68226745365494,-1.8517084920016,-0.974446073678742,-0.527285418804896,-0.0760837925761103,0.843499620274642,1.00315533280784,750
"theta[58]",-0.0936459342524256,0.74124382635464,-1.51654458036892,-0.601694700401744,-0.0973139224627031,0.401980983691072,1.35193715230855,1.00061216867595,3000
"theta[59]",0.443459569296244,0.757744019837704,-1.00769503421226,-0.0727366070533602,0.435330853098392,0.959578540122801,1.93978881478371,1.00069645094808,3000
"theta[60]",-1.04774395027045,0.710316783602179,-2.49356324198948,-1.5088746565834,-1.01463757891149,-0.571532990293853,0.302341905861696,1.00084978533732,3000
"theta[61]",0.32349956185282,0.745545905072217,-1.13458924676286,-0.183388687339245,0.315230768531599,0.836537518143137,1.76424267458474,1.00072425141301,3000
"theta[62]",0.236285444230128,0.705539359970741,-1.13386377093623,-0.24449711880732,0.232037666119442,0.720593458359947,1.6136824164606,1.00228726137831,1100
"theta[63]",0.752815663135032,0.723919700337353,-0.66847939820545,0.271602115964796,0.746706838465639,1.21618778479443,2.20701002876735,1.00088777221904,3000
"theta[64]",1.21315314469624,0.753439696727089,-0.259055677339621,0.691977650500363,1.23130406497948,1.72574020172838,2.64543353093985,1.00175977600743,1600
"theta[65]",-0.0915193005347966,0.720533362308035,-1.47172170406335,-0.5800307974385,-0.0971994482262599,0.402354992049509,1.35122912023154,1.00057548869479,3000
"theta[66]",-1.28050212000638,0.720050164805433,-2.7026983362537,-1.74468663220483,-1.27920268263595,-0.791034479169291,0.118683665186622,1.00522805508971,430
"theta[67]",-0.789804808974169,0.698160259882,-2.18181042172392,-1.24960851724752,-0.778164106683512,-0.323124930216374,0.588823010031031,1.00082802266852,3000
"theta[68]",0.369348968217276,0.734834063220167,-1.11954206806667,-0.112102513460324,0.371708388566424,0.846434486594387,1.82899257048257,1.00420497193907,540
"theta[69]",1.23398061605161,0.779799367377809,-0.277782808630147,0.712670525320636,1.22070912394727,1.73036578422381,2.84796911322186,1.00140772408276,2200
"theta[70]",0.232955946627215,0.701319259417923,-1.10588873901532,-0.252259315494625,0.236331663312816,0.678005888943826,1.65283289583568,1.00293639513074,820
"theta[71]",0.426925562635476,0.71400449957088,-0.967520602349758,-0.0362459435516625,0.406878947529926,0.899307778801015,1.83506476512584,1.00081551761069,3000
"theta[72]",-0.550388851211388,0.724404621108645,-1.93631356394912,-1.04732868754632,-0.552715971356057,-0.062310279929373,0.926943731199856,1.00115797957932,3000
"theta[73]",-0.537774233282883,0.720329759069769,-1.97026646883919,-1.01242558224545,-0.535648430089353,-0.0710621835547955,0.870194623847398,1.00150384542353,3000
"theta[74]",-1.54946493326121,0.769012774961824,-3.12252300246168,-2.0548454448543,-1.52811943278574,-1.03706807915788,-0.0634318643130439,1.00114089880447,3000
"theta[75]",-0.0981724920781744,0.737255900358701,-1.52170681784583,-0.60021353094427,-0.0941262199071274,0.398542751998922,1.31962155451231,1.00178240078976,1600
"theta[76]",0.685080717532759,0.731204894055513,-0.757227577090922,0.195352164291136,0.679773977350815,1.17724172459019,2.12947354955536,1.00220509072633,1200
"theta[77]",-0.34717918246043,0.682165487118821,-1.6901735479356,-0.796105995567033,-0.345059510367729,0.106046366697925,1.01733729478535,1.00050928091767,3000
"theta[78]",0.966484734842542,0.73673837972077,-0.465721757065778,0.4727647591112,0.974202114005885,1.45385038498316,2.41903055513138,1.00187200180411,1500
"theta[79]",-0.262141536790326,0.695613238558403,-1.60730445682847,-0.727679200734594,-0.283550778022454,0.207815872974767,1.10973123636899,1.00105741348458,3000
"theta[80]",-0.388488366247236,0.682813507701037,-1.71756972062762,-0.846865705970331,-0.382088988588468,0.0678438491952834,0.970991317264098,1.00311362143864,1400
"theta[81]",-1.34677790515837,0.723390337404166,-2.73490809667208,-1.83727674264379,-1.34379892728121,-0.852413772070763,0.0461949218055629,1.00113029118406,3000
"theta[82]",0.57151395097157,0.716737575332872,-0.831364014818171,0.0780716962810322,0.564796818545024,1.04788085943535,1.97077074552689,1.00109948057467,3000
"theta[83]",0.660278426725808,0.717976621111751,-0.723036079783269,0.152485362579589,0.65951312086791,1.14152643717588,2.06073080549233,1.00097488766624,3000
"theta[84]",0.153908423513765,0.684265839970636,-1.16935385360234,-0.309189113828472,0.151904706900842,0.584882561282066,1.56320563676447,1.00141407809926,2200
"theta[85]",-0.561055009750948,0.725884418411488,-2.00768495396066,-1.03267000434898,-0.550770998561779,-0.0622169740706284,0.803012212242706,1.00088547010188,3000
"theta[86]",0.93901065984917,0.720059086447641,-0.426560757260528,0.436780517914096,0.929379594248984,1.40444885844227,2.39327233164711,1.00160533645829,1800
"theta[87]",1.10729350519209,0.771483117299731,-0.347241051077471,0.588313024173482,1.08760939567183,1.61937003520881,2.6501097640425,1.00129599165457,2500
"theta[88]",0.186160948542443,0.686523602598544,-1.1898009739731,-0.265556185215212,0.183328404590691,0.635755844560002,1.56118195660495,1.00133146753285,2400
"theta[89]",-0.28921324459153,0.734979574453361,-1.70004507894352,-0.797393191466111,-0.310926981018255,0.206196393939493,1.1963869916365,1.0015509562728,1900
"theta[90]",0.359058944679144,0.716132381675136,-1.02545426807461,-0.120073393882435,0.366624823278405,0.841950048657483,1.75921196804248,1.00100650066147,3000
"theta[91]",0.0935082084839104,0.733345590034908,-1.31905463459668,-0.395113542386222,0.0856607090918371,0.586689024323743,1.58248726713762,1.00188161791227,1400
"theta[92]",-0.385128082320434,0.723929955400937,-1.80641079045103,-0.875328396574372,-0.379182780211765,0.103097661744314,1.00538532481381,1.00118154212117,2900
"theta[93]",1.22455387267506,0.77848058718007,-0.289395424153908,0.696890151238329,1.21472491807664,1.73910611740651,2.79567369539335,1.00076180922908,3000
"theta[94]",0.598800405435919,0.752084067643067,-0.886472899192806,0.101631057358353,0.605624125337137,1.09514382048268,2.07354586947534,1.00144257372145,2100
"theta[95]",-0.2146878894204,0.674814569843816,-1.58258702398347,-0.655290434866876,-0.207159837216469,0.238938002513299,1.08085048900183,1.0013479899404,2400
"theta[96]",0.525853631501829,0.729653961350492,-0.8634578205177,0.0495081068145062,0.497451187828027,1.00792914689342,1.99719687807201,1.00213484611378,1200
"theta[97]",-1.25497783801997,0.73886724709252,-2.73160098303016,-1.717154205343,-1.24472110632165,-0.770410018278289,0.170439968739578,1.00162787979911,3000
"theta[98]",-1.61389065206885,0.742642034808177,-3.14512239149872,-2.10315341705247,-1.61195581034028,-1.12178145101594,-0.174414985058725,1.00097274288455,3000
"theta[99]",-0.672322635739043,0.700662062201113,-2.06458302146324,-1.1422507237785,-0.679732641122554,-0.197295376590026,0.712778165334724,1.00252503921643,990
"theta[100]",0.569991553958422,0.766260476805627,-0.859946258354784,0.0575536666898387,0.530143479126687,1.06879346904398,2.15031886645587,1.00246109699254,1000
"theta[101]",0.0346980287254567,0.719340042754552,-1.36040387880057,-0.429794050049594,0.0299513229050807,0.498743954432257,1.49616379957175,1.0007872402035,3000
"theta[102]",0.0799879422412443,0.690397440054717,-1.22420215939221,-0.4037296579864,0.0877171559957293,0.536543102909239,1.4249618183151,1.0015954509535,1800
"theta[103]",-0.207951865501132,0.712388672678057,-1.62488326897439,-0.692362701477627,-0.203082732740107,0.272642363444286,1.20267523221573,1.00160839859118,1800
"theta[104]",0.375349994456444,0.710136680032967,-1.03163627213771,-0.0900505030742753,0.381355592573637,0.853132083866392,1.81007755169287,1.00093860041058,3000
"theta[105]",-1.01250941861092,0.73017282938416,-2.48592293724685,-1.48698646609585,-1.0094797600015,-0.528874763998635,0.429695311290718,1.00080358694885,3000
"theta[106]",0.670926650046798,0.764040426218341,-0.808953972686622,0.164076238709102,0.645987339806276,1.17183492719209,2.25849045054878,1.00133005151747,2400
"theta[107]",-0.851730789787527,0.678230915823882,-2.20093223267986,-1.30789728353666,-0.853681731294088,-0.387964953608853,0.440930853839193,1.00114059527571,3000
"theta[108]",0.973871898501136,0.77918826279761,-0.536814992372207,0.447931131482179,0.968508937090422,1.45509316244372,2.60471111889146,1.00115938789001,3000
"theta[109]",0.563576241709403,0.771872268015964,-0.917971455637514,0.0350050629758294,0.555938587907829,1.09066378298281,2.07515764830185,1.00106941289495,3000
"theta[110]",0.266166427145391,0.74772563495592,-1.18827967179831,-0.231312663600527,0.238267776147398,0.759144166801905,1.79013965553438,1.00289656179502,840
"theta[111]",-0.149140037736956,0.739672641523692,-1.6421039485289,-0.650439647752333,-0.151066753215131,0.345451027857111,1.28535020429862,1.00075630233538,3000
"theta[112]",-0.0585762689483436,0.725486056020551,-1.48946272109271,-0.542317728138857,-0.0650336697849555,0.443249095968238,1.35443612779736,1.00090574058764,3000
"theta[113]",-0.460489307779521,0.652053601282924,-1.74694871765899,-0.88547883989131,-0.461600452718481,-0.036059971135484,0.827524943671553,1.00096691358172,3000
"theta[114]",-0.283678843207771,0.711535810046311,-1.6808830133335,-0.758110694581302,-0.284328799962669,0.211964873728447,1.06531198740673,1.00183036922353,1500
"theta[115]",0.303766047488495,0.687820112586104,-1.03599944388221,-0.169316805714407,0.296329082856609,0.756946695211074,1.64374867708282,1.00056500373128,3000
"theta[116]",0.9536242525203,0.73957220891649,-0.51491562729892,0.447979831089572,0.950429448529632,1.43753093324553,2.46506467344771,1.00160603220234,1800
"theta[117]",-1.22793380190707,0.710025292360012,-2.59546073352313,-1.71748710660496,-1.21144210479462,-0.740935397107967,0.155911100221572,1.00066525575791,3000
"theta[118]",-0.674161946926876,0.702657640830435,-2.06648769778229,-1.12559776732798,-0.674267888190572,-0.197271194356623,0.658721432772279,1.00060718892803,3000
"theta[119]",-0.696566619599741,0.674961787656376,-1.97473901632532,-1.14385756961978,-0.706464280406019,-0.258050376982453,0.665661928146884,1.00054206414973,3000
"theta[120]",0.118416221466318,0.676149068587045,-1.18921677308449,-0.338879238314962,0.102445906091988,0.563157740100656,1.45959497914174,1.00088994531271,3000
"theta[121]",0.620548785556086,0.749839896002586,-0.823946084255197,0.106749086660325,0.624900616985487,1.12952770074148,2.10812997667014,1.0006103829946,3000
"theta[122]",-0.585727485137221,0.742635034633427,-1.99343805825962,-1.09554129307879,-0.600414500413859,-0.0997816937134253,0.932472444200324,1.00054607305323,3000
"theta[123]",-0.0764090491965228,0.728425110296197,-1.48279902928857,-0.569843679647234,-0.0709487883018851,0.424174926911857,1.34621275742377,1.00207119045368,1300
"theta[124]",-1.32531530407219,0.722086749555365,-2.76852072644295,-1.80478465940767,-1.33267340265205,-0.855416707806933,0.145278511047215,1.00128282748116,3000
"theta[125]",0.397255986426982,0.731465268982525,-1.04875495033364,-0.106269039368656,0.403763114846512,0.875199935583199,1.82842479758957,1.0010545632744,3000
"theta[126]",-1.18763961521698,0.741323120097477,-2.66139229816364,-1.67957113540908,-1.1842041397214,-0.679072317854612,0.227931955193103,1.00101405973864,3000
"theta[127]",-0.0997796529591766,0.720056410603802,-1.45963606221628,-0.596351747302799,-0.0966592771184493,0.395807629778317,1.30424434946899,1.00255316496476,980
"theta[128]",0.697840534285727,0.737568734424134,-0.746062192513292,0.20442708646222,0.698292064494753,1.17597307704678,2.22441738837428,1.00054367898337,3000
"theta[129]",-1.20489076021499,0.739477329225562,-2.67889398576468,-1.6983018943512,-1.19524740322924,-0.715893932351336,0.222158076888069,1.00101116387379,3000
"theta[130]",0.821540281929449,0.763080779966506,-0.62552550754943,0.301424396213403,0.789486457212357,1.32436914215151,2.36855181838605,1.00311434014157,770
"theta[131]",0.930289145917626,0.742313924100247,-0.508247569348047,0.436572662530647,0.917206941064259,1.41864277810655,2.4071583399519,1.0037722824164,610
"theta[132]",0.211430275708907,0.759324068231869,-1.20830590825291,-0.306685056263369,0.183827972039096,0.73178928044502,1.7562024064128,1.00074343682605,3000
"theta[133]",-0.123786760562309,0.73944299985782,-1.54303718335068,-0.637501197281181,-0.1174860194129,0.381970946038901,1.3152266720065,1.00094143394981,3000
"theta[134]",-0.576505732009259,0.721443205291256,-1.96078451583555,-1.06606330155374,-0.568322482584845,-0.0894928246404387,0.837437065626382,1.00176343123815,1600
"theta[135]",-0.646353757742606,0.702795190789038,-2.04413450119655,-1.1060241103136,-0.659776956298693,-0.164068910423647,0.76258897250115,1.00217463842987,1200
"theta[136]",0.618680949365659,0.776816316741337,-0.841618119871264,0.0875163303969049,0.623564381704489,1.13319190697322,2.20748200003798,1.00092977338583,3000
"theta[137]",-0.172562333577647,0.745402752037932,-1.64560102021851,-0.677103453559427,-0.180822338228319,0.334336256847039,1.27702165967186,1.0013051416508,2500
"theta[138]",0.600552424969345,0.712397283908918,-0.774493899453642,0.116615740208681,0.603256146604811,1.0885831819955,2.00068635438734,1.00212186778885,1200
"theta[139]",-0.207136311600802,0.692263580879373,-1.5513735331658,-0.675915266691137,-0.207553945470861,0.254915630792333,1.18705908753081,1.00110678820308,3000
"theta[140]",0.719988687134688,0.748608323312543,-0.742602612710968,0.22066039062489,0.706136440936044,1.20183991400155,2.26100830654527,1.00144577591779,2100
"theta[141]",-0.659541939989657,0.702970121943197,-2.06118333778751,-1.10871766313113,-0.657638205279078,-0.190823689202322,0.695389099762819,1.00065730593281,3000
"theta[142]",-0.784072598733581,0.690613294076562,-2.15584327202556,-1.25247241830169,-0.790447440107529,-0.324576527350973,0.53214796678963,1.00105641598392,3000
"theta[143]",0.725434427708544,0.719849686770377,-0.642794676032704,0.23713283204682,0.710290976725781,1.23060547105847,2.15189058482835,1.00081161804937,3000
"theta[144]",0.704752969052926,0.739787378645171,-0.689786768066061,0.190909030409592,0.691792572082549,1.17706313654573,2.19141045763234,1.00089418590356,3000
"theta[145]",-0.759541102892191,0.739442731150572,-2.22130780796421,-1.25127877787972,-0.75392456496267,-0.267628528029597,0.666679832246784,1.00380521318654,610
"theta[146]",-0.672240134067406,0.726585815882404,-2.08631179598764,-1.17497087495403,-0.682361561868564,-0.175608404898335,0.760227079526494,1.00079995391779,3000
"theta[147]",-1.19890630211507,0.737219496631589,-2.64686681408711,-1.68943691663251,-1.18665060730957,-0.707426889844661,0.234749538017487,1.0031231927907,760
"theta[148]",1.2160442080569,0.759253622190327,-0.262080864972723,0.708816407897781,1.20784089899899,1.72682241872905,2.7052033391034,1.00097564773739,3000
"theta[149]",0.449064702049326,0.708462264570935,-0.917636821629962,-0.0360623499311472,0.443685008531791,0.92254402842531,1.8532474808013,1.00112650113361,3000
"theta[150]",-0.237743811388403,0.732363165264062,-1.67846221182198,-0.731195803433238,-0.229887342740644,0.258324922404433,1.23027126766099,1.00101252525821,3000
"xi[1,1]",4.808,0.457390134617136,3.97133499640978,5,5,5,5,1.02182115731577,200
"xi[2,1]",1.777,0.564544568825229,1,1,2,2,3,1.00104417540885,3000
"xi[3,1]",4.69966666666667,0.558184926668282,3,4,5,5,5,1.01414566379477,210
"xi[4,1]",1.71233333333333,0.518012871140391,1,1,2,2,3,1.0042886478755,530
"xi[5,1]",1.545,0.544739001902193,1,1,2,2,2,1.0023484300747,1100
"xi[6,1]",2.13233333333333,0.550383680978689,1,2,2,2,3,1.00049931551658,3000
"xi[7,1]",4.244,0.826654978100057,3,4,4,5,5,1.00645106486081,340
"xi[8,1]",4.098,0.869471866772604,3,3,4,5,5,1.01139408902592,190
"xi[9,1]",3.56866666666667,0.876854898901065,2,3,3,4,5,1.00421364149068,620
"xi[10,1]",4.271,0.828927845949974,3,4,5,5,5,1.00379136399902,610
"xi[11,1]",4.70566666666667,0.558991991210639,3,5,5,5,5,1.01117584772055,270
